contig	file	gi_count	gi_length	genome_length	num_mapped_reads
VIRSorter_S_NODE_68_length_105757_cov_11_788195_gene_95_gene_112-88727-104446-cat_5	VIRSorter_S_NODE_68_length_105757_cov_11_788195_gene_95_gene_112-88727-104446-cat_5.windows.csv.gz	0	0	15719	1365
VIRSorter_S_NODE_681_length_31399_cov_82_033896-cat_2	VIRSorter_S_NODE_681_length_31399_cov_82_033896-cat_2.windows.csv.gz	0	0	31399	76783
VIRSorter_S_NODE_683_length_31393_cov_59_419369-cat_2	VIRSorter_S_NODE_683_length_31393_cov_59_419369-cat_2.windows.csv.gz	2	761	31393	31069
VIRSorter_S_NODE_690_length_31132_cov_59_050701-cat_2	VIRSorter_S_NODE_690_length_31132_cov_59_050701-cat_2.windows.csv.gz	0	0	31132	25245
VIRSorter_S_NODE_691_length_31083_cov_16_941950-cat_1	VIRSorter_S_NODE_691_length_31083_cov_16_941950-cat_1.windows.csv.gz	0	0	31083	6615
VIRSorter_S_NODE_692_length_31073_cov_20_154236-cat_2	VIRSorter_S_NODE_692_length_31073_cov_20_154236-cat_2.windows.csv.gz	0	0	31073	6734
VIRSorter_S_NODE_693_length_31067_cov_27_088688-cat_2	VIRSorter_S_NODE_693_length_31067_cov_27_088688-cat_2.windows.csv.gz	2	603	31067	9014
VIRSorter_S_NODE_696_length_30957_cov_79_841745-cat_2	VIRSorter_S_NODE_696_length_30957_cov_79_841745-cat_2.windows.csv.gz	3	2417	30957	33177
VIRSorter_S_NODE_697_length_30927_cov_8_553247-cat_1	VIRSorter_S_NODE_697_length_30927_cov_8_553247-cat_1.windows.csv.gz	0	0	30927	4838
VIRSorter_S_NODE_699_length_30907_cov_34_533626-cat_2	VIRSorter_S_NODE_699_length_30907_cov_34_533626-cat_2.windows.csv.gz	0	0	30907	10094
VIRSorter_S_NODE_70_length_104251_cov_39_197697-cat_2	VIRSorter_S_NODE_70_length_104251_cov_39_197697-cat_2.windows.csv.gz	7	3530	104251	35412
VIRSorter_S_NODE_705_length_30625_cov_20_067513-cat_2	VIRSorter_S_NODE_705_length_30625_cov_20_067513-cat_2.windows.csv.gz	0	0	30625	8531
VIRSorter_S_NODE_708_length_30576_cov_88_384742-cat_2	VIRSorter_S_NODE_708_length_30576_cov_88_384742-cat_2.windows.csv.gz	0	0	30576	55507
VIRSorter_S_NODE_712_length_30509_cov_34_522020-cat_2	VIRSorter_S_NODE_712_length_30509_cov_34_522020-cat_2.windows.csv.gz	1	395	30509	12583
VIRSorter_S_NODE_713_length_30457_cov_9_219288-cat_2	VIRSorter_S_NODE_713_length_30457_cov_9_219288-cat_2.windows.csv.gz	0	0	30457	2485
VIRSorter_S_NODE_716_length_30346_cov_9_830206-cat_2	VIRSorter_S_NODE_716_length_30346_cov_9_830206-cat_2.windows.csv.gz	0	0	30346	2789
VIRSorter_S_NODE_721_length_30237_cov_21_433344-cat_2	VIRSorter_S_NODE_721_length_30237_cov_21_433344-cat_2.windows.csv.gz	2	11969	30237	3474
VIRSorter_S_NODE_726_length_29993_cov_48_224670-cat_2	VIRSorter_S_NODE_726_length_29993_cov_48_224670-cat_2.windows.csv.gz	0	0	29993	14219
VIRSorter_S_NODE_733_length_29870_cov_13_860673-cat_2	VIRSorter_S_NODE_733_length_29870_cov_13_860673-cat_2.windows.csv.gz	0	0	29870	3752
VIRSorter_S_NODE_737_length_29763_cov_80_286948-cat_2	VIRSorter_S_NODE_737_length_29763_cov_80_286948-cat_2.windows.csv.gz	3	1158	29763	50671
VIRSorter_S_NODE_739_length_29677_cov_69_442132-cat_1	VIRSorter_S_NODE_739_length_29677_cov_69_442132-cat_1.windows.csv.gz	0	0	29677	22352
VIRSorter_S_NODE_740_length_29672_cov_27_102995-cat_2	VIRSorter_S_NODE_740_length_29672_cov_27_102995-cat_2.windows.csv.gz	0	0	29672	8187
VIRSorter_S_NODE_743_length_29528_cov_38_855073-cat_2	VIRSorter_S_NODE_743_length_29528_cov_38_855073-cat_2.windows.csv.gz	0	0	29528	22168
VIRSorter_S_NODE_750_length_29349_cov_23_500308-cat_1	VIRSorter_S_NODE_750_length_29349_cov_23_500308-cat_1.windows.csv.gz	0	0	29349	9546
VIRSorter_S_NODE_752_length_29301_cov_71_193940-cat_2	VIRSorter_S_NODE_752_length_29301_cov_71_193940-cat_2.windows.csv.gz	0	0	29301	23747
VIRSorter_S_NODE_753_length_29281_cov_15_117034-cat_2	VIRSorter_S_NODE_753_length_29281_cov_15_117034-cat_2.windows.csv.gz	1	233	29281	3843
VIRSorter_S_NODE_762_length_29060_cov_35_948398-cat_2	VIRSorter_S_NODE_762_length_29060_cov_35_948398-cat_2.windows.csv.gz	0	0	29060	10692
VIRSorter_S_NODE_765_length_29040_cov_76_815100-cat_2	VIRSorter_S_NODE_765_length_29040_cov_76_815100-cat_2.windows.csv.gz	5	6814	29040	14997
VIRSorter_S_NODE_767_length_29034_cov_34_137441-cat_2	VIRSorter_S_NODE_767_length_29034_cov_34_137441-cat_2.windows.csv.gz	5	1361	29034	9163
VIRSorter_S_NODE_769_length_28973_cov_20_527699-cat_2	VIRSorter_S_NODE_769_length_28973_cov_20_527699-cat_2.windows.csv.gz	0	0	28973	5429
VIRSorter_S_NODE_775_length_28777_cov_59_830017-cat_2	VIRSorter_S_NODE_775_length_28777_cov_59_830017-cat_2.windows.csv.gz	0	0	28777	18301
VIRSorter_S_NODE_79_length_98766_cov_26_841817-cat_2	VIRSorter_S_NODE_79_length_98766_cov_26_841817-cat_2.windows.csv.gz	0	0	98766	22445
VIRSorter_S_NODE_790_length_28371_cov_15_574494-cat_1	VIRSorter_S_NODE_790_length_28371_cov_15_574494-cat_1.windows.csv.gz	0	0	28371	4757
VIRSorter_S_NODE_795_length_28248_cov_30_778031-cat_2	VIRSorter_S_NODE_795_length_28248_cov_30_778031-cat_2.windows.csv.gz	0	0	28248	13207
VIRSorter_S_NODE_796_length_28233_cov_35_708923-cat_2	VIRSorter_S_NODE_796_length_28233_cov_35_708923-cat_2.windows.csv.gz	1	24	28233	12787
VIRSorter_S_NODE_807_length_27998_cov_60_624520-cat_1	VIRSorter_S_NODE_807_length_27998_cov_60_624520-cat_1.windows.csv.gz	0	0	27998	15267
VIRSorter_S_NODE_809_length_27987_cov_86_078787-cat_2	VIRSorter_S_NODE_809_length_27987_cov_86_078787-cat_2.windows.csv.gz	3	10334	27987	29232
VIRSorter_S_NODE_818_length_27824_cov_45_851753-cat_2	VIRSorter_S_NODE_818_length_27824_cov_45_851753-cat_2.windows.csv.gz	0	0	27824	28982
VIRSorter_S_NODE_820_length_27745_cov_28_272684-cat_2	VIRSorter_S_NODE_820_length_27745_cov_28_272684-cat_2.windows.csv.gz	0	0	27745	6713
VIRSorter_S_NODE_826_length_27677_cov_28_572922-cat_2	VIRSorter_S_NODE_826_length_27677_cov_28_572922-cat_2.windows.csv.gz	1	263	27677	8354
VIRSorter_S_NODE_829_length_27631_cov_42_644270-cat_2	VIRSorter_S_NODE_829_length_27631_cov_42_644270-cat_2.windows.csv.gz	2	253	27631	18175
VIRSorter_S_NODE_832_length_27563_cov_65_298732-cat_2	VIRSorter_S_NODE_832_length_27563_cov_65_298732-cat_2.windows.csv.gz	1	324	27563	17105
VIRSorter_S_NODE_834_length_27555_cov_19_653238-cat_2	VIRSorter_S_NODE_834_length_27555_cov_19_653238-cat_2.windows.csv.gz	1	565	27555	4911
VIRSorter_S_NODE_836_length_27494_cov_12_911280-cat_2	VIRSorter_S_NODE_836_length_27494_cov_12_911280-cat_2.windows.csv.gz	0	0	27494	3673
VIRSorter_S_NODE_840_length_27422_cov_63_850962-cat_1	VIRSorter_S_NODE_840_length_27422_cov_63_850962-cat_1.windows.csv.gz	0	0	27422	18327
VIRSorter_S_NODE_841_length_27386_cov_29_576947-cat_2	VIRSorter_S_NODE_841_length_27386_cov_29_576947-cat_2.windows.csv.gz	3	1820	27386	14867
VIRSorter_S_NODE_848_length_27175_cov_62_926168-cat_2	VIRSorter_S_NODE_848_length_27175_cov_62_926168-cat_2.windows.csv.gz	0	0	27175	23596
VIRSorter_S_NODE_851_length_27113_cov_78_476729-cat_2	VIRSorter_S_NODE_851_length_27113_cov_78_476729-cat_2.windows.csv.gz	6	2854	27113	9562
VIRSorter_S_NODE_853_length_27080_cov_10_822543-cat_2	VIRSorter_S_NODE_853_length_27080_cov_10_822543-cat_2.windows.csv.gz	0	0	27080	3396
VIRSorter_S_NODE_855_length_27074_cov_105_700449-cat_2	VIRSorter_S_NODE_855_length_27074_cov_105_700449-cat_2.windows.csv.gz	0	0	27074	82241
VIRSorter_S_NODE_857_length_27024_cov_30_885749-cat_2	VIRSorter_S_NODE_857_length_27024_cov_30_885749-cat_2.windows.csv.gz	0	0	27024	7084
VIRSorter_S_NODE_860_length_26957_cov_17_584160-cat_2	VIRSorter_S_NODE_860_length_26957_cov_17_584160-cat_2.windows.csv.gz	0	0	26957	4222
VIRSorter_S_NODE_874_length_26754_cov_32_049048-cat_2	VIRSorter_S_NODE_874_length_26754_cov_32_049048-cat_2.windows.csv.gz	0	0	26754	8558
VIRSorter_S_NODE_875_length_26723_cov_46_614190-cat_2	VIRSorter_S_NODE_875_length_26723_cov_46_614190-cat_2.windows.csv.gz	0	0	26723	15169
VIRSorter_S_NODE_882_length_26543_cov_70_999054-cat_2	VIRSorter_S_NODE_882_length_26543_cov_70_999054-cat_2.windows.csv.gz	0	0	26543	19625
VIRSorter_S_NODE_883_length_26522_cov_10_681606-cat_2	VIRSorter_S_NODE_883_length_26522_cov_10_681606-cat_2.windows.csv.gz	2	746	26522	2780
VIRSorter_S_NODE_891_length_26432_cov_49_897206-cat_1	VIRSorter_S_NODE_891_length_26432_cov_49_897206-cat_1.windows.csv.gz	0	0	26432	16428
VIRSorter_S_NODE_897_length_26207_cov_8_275690-cat_2	VIRSorter_S_NODE_897_length_26207_cov_8_275690-cat_2.windows.csv.gz	0	0	26207	2112
VIRSorter_S_NODE_90_length_90805_cov_66_635799-circular-cat_2	VIRSorter_S_NODE_90_length_90805_cov_66_635799-circular-cat_2.windows.csv.gz	22	20384	90678	52889
VIRSorter_S_NODE_904_length_26118_cov_12_602285-cat_2	VIRSorter_S_NODE_904_length_26118_cov_12_602285-cat_2.windows.csv.gz	0	0	26118	3000
VIRSorter_S_NODE_907_length_26063_cov_40_638726-circular-cat_2	VIRSorter_S_NODE_907_length_26063_cov_40_638726-circular-cat_2.windows.csv.gz	0	0	25936	10571
VIRSorter_S_NODE_914_length_25850_cov_30_138164-cat_2	VIRSorter_S_NODE_914_length_25850_cov_30_138164-cat_2.windows.csv.gz	0	0	25850	7917
VIRSorter_S_NODE_930_length_25618_cov_39_255580-cat_2	VIRSorter_S_NODE_930_length_25618_cov_39_255580-cat_2.windows.csv.gz	3	661	25618	9568
VIRSorter_S_NODE_931_length_25563_cov_10_119280-cat_1	VIRSorter_S_NODE_931_length_25563_cov_10_119280-cat_1.windows.csv.gz	0	0	25563	2646
VIRSorter_S_NODE_932_length_25563_cov_9_908594-cat_1	VIRSorter_S_NODE_932_length_25563_cov_9_908594-cat_1.windows.csv.gz	0	0	25563	2645
VIRSorter_S_NODE_933_length_25561_cov_23_952740-cat_2	VIRSorter_S_NODE_933_length_25561_cov_23_952740-cat_2.windows.csv.gz	0	0	25561	6143
VIRSorter_S_NODE_934_length_25547_cov_86_011920-cat_1	VIRSorter_S_NODE_934_length_25547_cov_86_011920-cat_1.windows.csv.gz	7	6288	25547	20535
VIRSorter_S_NODE_936_length_25529_cov_48_868829-cat_2	VIRSorter_S_NODE_936_length_25529_cov_48_868829-cat_2.windows.csv.gz	2	5420	25529	9150
VIRSorter_S_NODE_938_length_25492_cov_71_750680-cat_2	VIRSorter_S_NODE_938_length_25492_cov_71_750680-cat_2.windows.csv.gz	0	0	25492	29906
VIRSorter_S_NODE_942_length_25401_cov_81_851982-cat_2	VIRSorter_S_NODE_942_length_25401_cov_81_851982-cat_2.windows.csv.gz	10	6757	25401	13611
VIRSorter_S_NODE_944_length_25363_cov_55_452172-cat_2	VIRSorter_S_NODE_944_length_25363_cov_55_452172-cat_2.windows.csv.gz	2	2921	25363	8411
VIRSorter_S_NODE_949_length_25176_cov_43_562777-cat_2	VIRSorter_S_NODE_949_length_25176_cov_43_562777-cat_2.windows.csv.gz	1	361	25176	9728
VIRSorter_S_NODE_95_length_86271_cov_34_990086-circular-cat_2	VIRSorter_S_NODE_95_length_86271_cov_34_990086-circular-cat_2.windows.csv.gz	0	0	86144	26786
VIRSorter_S_NODE_950_length_25160_cov_11_157113-cat_2	VIRSorter_S_NODE_950_length_25160_cov_11_157113-cat_2.windows.csv.gz	0	0	25160	2867
VIRSorter_S_NODE_953_length_25133_cov_48_635447-cat_2	VIRSorter_S_NODE_953_length_25133_cov_48_635447-cat_2.windows.csv.gz	1	389	25133	11679
VIRSorter_S_NODE_956_length_25073_cov_42_795839-cat_2	VIRSorter_S_NODE_956_length_25073_cov_42_795839-cat_2.windows.csv.gz	1	396	25073	10847
VIRSorter_S_NODE_957_length_25066_cov_28_253539-cat_2	VIRSorter_S_NODE_957_length_25066_cov_28_253539-cat_2.windows.csv.gz	1	333	25066	6232
VIRSorter_S_NODE_959_length_25012_cov_82_177537-cat_1	VIRSorter_S_NODE_959_length_25012_cov_82_177537-cat_1.windows.csv.gz	1	977	25012	37182
VIRSorter_S_NODE_961_length_24980_cov_15_637348-cat_1	VIRSorter_S_NODE_961_length_24980_cov_15_637348-cat_1.windows.csv.gz	0	0	24980	6491
VIRSorter_S_NODE_970_length_24837_cov_19_593970-cat_2	VIRSorter_S_NODE_970_length_24837_cov_19_593970-cat_2.windows.csv.gz	0	0	24837	4410
VIRSorter_S_NODE_975_length_24766_cov_7_185803-cat_2	VIRSorter_S_NODE_975_length_24766_cov_7_185803-cat_2.windows.csv.gz	0	0	24766	1794
VIRSorter_S_NODE_983_length_24722_cov_18_956333-cat_2	VIRSorter_S_NODE_983_length_24722_cov_18_956333-cat_2.windows.csv.gz	0	0	24722	4691
VIRSorter_S_NODE_993_length_24599_cov_16_957421-cat_2	VIRSorter_S_NODE_993_length_24599_cov_16_957421-cat_2.windows.csv.gz	0	0	24599	3650
VIRSorter_S_NODE_997_length_24565_cov_15_696252-cat_2	VIRSorter_S_NODE_997_length_24565_cov_15_696252-cat_2.windows.csv.gz	0	0	24565	3599
VIRSorter_S_NODE_998_length_24553_cov_80_115369-cat_2	VIRSorter_S_NODE_998_length_24553_cov_80_115369-cat_2.windows.csv.gz	1	465	24553	25587
VIRSorter_S_NODE_999_length_24536_cov_18_855996-cat_2	VIRSorter_S_NODE_999_length_24536_cov_18_855996-cat_2.windows.csv.gz	1	253	24536	4929
VIRSorter_tig00000001_pilon-cat_2	VIRSorter_tig00000001_pilon-cat_2.windows.csv.gz	0	0	163288	501203
VIRSorter_tig00000003_pilon-cat_1	VIRSorter_tig00000003_pilon-cat_1.windows.csv.gz	12	23993	63130	634647
VIRSorter_tig00000005_pilon-cat_2	VIRSorter_tig00000005_pilon-cat_2.windows.csv.gz	17	57900	173057	229758
VIRSorter_tig00000008_pilon-cat_1	VIRSorter_tig00000008_pilon-cat_1.windows.csv.gz	2	961	48461	109578
VIRSorter_tig00000009_pilon-cat_2	VIRSorter_tig00000009_pilon-cat_2.windows.csv.gz	9	14319	108052	564822
VIRSorter_tig00000012_pilon-cat_2	VIRSorter_tig00000012_pilon-cat_2.windows.csv.gz	11	25112	58539	52495
VIRSorter_tig00000013_pilon-cat_2	VIRSorter_tig00000013_pilon-cat_2.windows.csv.gz	10	11683	41060	55213
VIRSorter_tig00000027_pilon-cat_2	VIRSorter_tig00000027_pilon-cat_2.windows.csv.gz	17	17240	64215	51662
VIRSorter_tig00000028_pilon_gene_108_gene_190-41284-97922-cat_5	VIRSorter_tig00000028_pilon_gene_108_gene_190-41284-97922-cat_5.windows.csv.gz	15	7951	56638	28557
VIRSorter_tig00000030_pilon-cat_1	VIRSorter_tig00000030_pilon-cat_1.windows.csv.gz	9	13284	41091	32852
VIRSorter_tig00000033_pilon-cat_2	VIRSorter_tig00000033_pilon-cat_2.windows.csv.gz	23	46211	116510	66004
VIRSorter_tig00000038_pilon_gene_10_gene_116-6068-73431-cat_5	VIRSorter_tig00000038_pilon_gene_10_gene_116-6068-73431-cat_5.windows.csv.gz	10	5220	67363	536435
VIRSorter_tig00000039_pilon-cat_2	VIRSorter_tig00000039_pilon-cat_2.windows.csv.gz	2	1425	12555	59552
VIRSorter_tig00000045_pilon-cat_2	VIRSorter_tig00000045_pilon-cat_2.windows.csv.gz	9	7993	24990	8409
VIRSorter_tig00000050_pilon-cat_2	VIRSorter_tig00000050_pilon-cat_2.windows.csv.gz	7	12609	88857	239602
VIRSorter_tig00000056_pilon-cat_1	VIRSorter_tig00000056_pilon-cat_1.windows.csv.gz	6	19495	53320	906791
VIRSorter_tig00000065_pilon-cat_2	VIRSorter_tig00000065_pilon-cat_2.windows.csv.gz	2	1627	23417	85745
VIRSorter_tig00000071_pilon-cat_2	VIRSorter_tig00000071_pilon-cat_2.windows.csv.gz	10	13077	84188	267391
VIRSorter_tig00000072_pilon-cat_2	VIRSorter_tig00000072_pilon-cat_2.windows.csv.gz	3	2794	30856	21458
VIRSorter_tig00000079_pilon-cat_2	VIRSorter_tig00000079_pilon-cat_2.windows.csv.gz	3	2114	25592	75221
VIRSorter_tig00000081_pilon-cat_2	VIRSorter_tig00000081_pilon-cat_2.windows.csv.gz	1	18	34265	34530
VIRSorter_tig00000083_pilon_gene_117_gene_133-56916-71815-cat_5	VIRSorter_tig00000083_pilon_gene_117_gene_133-56916-71815-cat_5.windows.csv.gz	3	2459	14899	12681
VIRSorter_tig00000085_pilon-cat_2	VIRSorter_tig00000085_pilon-cat_2.windows.csv.gz	17	13469	66776	430459
VIRSorter_tig00000093_pilon-cat_2	VIRSorter_tig00000093_pilon-cat_2.windows.csv.gz	15	22338	59091	68114
VIRSorter_tig00000109_pilon-cat_1	VIRSorter_tig00000109_pilon-cat_1.windows.csv.gz	2	448	17328	37146
VIRSorter_tig00000114_pilon-cat_1	VIRSorter_tig00000114_pilon-cat_1.windows.csv.gz	2	2734	42402	586195
VIRSorter_tig00000118_pilon-cat_2	VIRSorter_tig00000118_pilon-cat_2.windows.csv.gz	4	3484	43898	135976
VIRSorter_tig00000120_pilon-cat_2	VIRSorter_tig00000120_pilon-cat_2.windows.csv.gz	3	5419	74540	115727
VIRSorter_tig00000128_pilon-cat_2	VIRSorter_tig00000128_pilon-cat_2.windows.csv.gz	22	19719	58370	83231
VIRSorter_tig00000139_pilon-cat_2	VIRSorter_tig00000139_pilon-cat_2.windows.csv.gz	7	3612	54902	142870
VIRSorter_tig00000141_pilon-cat_2	VIRSorter_tig00000141_pilon-cat_2.windows.csv.gz	1	716	22338	144308
VIRSorter_tig00000142_pilon-cat_2	VIRSorter_tig00000142_pilon-cat_2.windows.csv.gz	14	17819	60060	141030
VIRSorter_tig00000145_pilon-cat_2	VIRSorter_tig00000145_pilon-cat_2.windows.csv.gz	11	18791	65095	56995
VIRSorter_tig00000148_pilon-cat_2	VIRSorter_tig00000148_pilon-cat_2.windows.csv.gz	8	5515	57374	18803
VIRSorter_tig00000159_pilon-cat_2	VIRSorter_tig00000159_pilon-cat_2.windows.csv.gz	20	18433	78113	55288
VIRSorter_tig00000172_pilon-cat_2	VIRSorter_tig00000172_pilon-cat_2.windows.csv.gz	1	673	17379	45828
VIRSorter_tig00000175_pilon-cat_2	VIRSorter_tig00000175_pilon-cat_2.windows.csv.gz	2	1826	43468	93553
VIRSorter_tig00000179_pilon-cat_2	VIRSorter_tig00000179_pilon-cat_2.windows.csv.gz	10	4360	50934	85569
VIRSorter_tig00000187_pilon-cat_2	VIRSorter_tig00000187_pilon-cat_2.windows.csv.gz	6	6365	19735	4034
VIRSorter_tig00000190_pilon-cat_2	VIRSorter_tig00000190_pilon-cat_2.windows.csv.gz	6	6856	23217	25176
VIRSorter_tig00000194_pilon-cat_2	VIRSorter_tig00000194_pilon-cat_2.windows.csv.gz	1	452	16522	26172
VIRSorter_tig00000202_pilon-cat_2	VIRSorter_tig00000202_pilon-cat_2.windows.csv.gz	1	1299	11348	144415
VIRSorter_tig00000206_pilon-cat_2	VIRSorter_tig00000206_pilon-cat_2.windows.csv.gz	1	293	27924	89454
VIRSorter_tig00000209_pilon-cat_2	VIRSorter_tig00000209_pilon-cat_2.windows.csv.gz	1	349	44802	12629
VIRSorter_tig00000217_pilon-cat_2	VIRSorter_tig00000217_pilon-cat_2.windows.csv.gz	14	10897	42532	23072
VIRSorter_tig00000221_pilon-cat_2	VIRSorter_tig00000221_pilon-cat_2.windows.csv.gz	19	16517	52326	25362
VIRSorter_tig00000227_pilon-cat_2	VIRSorter_tig00000227_pilon-cat_2.windows.csv.gz	1	282	24413	44714
VIRSorter_tig00000231_pilon-cat_2	VIRSorter_tig00000231_pilon-cat_2.windows.csv.gz	8	8327	54130	80513
VIRSorter_tig00000236_pilon-cat_1	VIRSorter_tig00000236_pilon-cat_1.windows.csv.gz	9	5994	53355	90845
VIRSorter_tig00000251_pilon-cat_2	VIRSorter_tig00000251_pilon-cat_2.windows.csv.gz	10	7330	40996	46450
VIRSorter_tig00000252_pilon-cat_2	VIRSorter_tig00000252_pilon-cat_2.windows.csv.gz	8	7457	38863	27329
VIRSorter_tig00000254_pilon-cat_2	VIRSorter_tig00000254_pilon-cat_2.windows.csv.gz	14	13345	43253	12112
VIRSorter_tig00000259_pilon-cat_2	VIRSorter_tig00000259_pilon-cat_2.windows.csv.gz	7	10964	27650	59934
VIRSorter_tig00000266_pilon-cat_2	VIRSorter_tig00000266_pilon-cat_2.windows.csv.gz	5	3865	13445	26581
VIRSorter_tig00000287_pilon-cat_1	VIRSorter_tig00000287_pilon-cat_1.windows.csv.gz	0	0	17887	25070
VIRSorter_tig00000301_pilon-cat_2	VIRSorter_tig00000301_pilon-cat_2.windows.csv.gz	8	10566	29820	33166
VIRSorter_tig00000305_pilon-cat_2	VIRSorter_tig00000305_pilon-cat_2.windows.csv.gz	7	8136	28125	101017
VIRSorter_tig00000311_pilon-cat_2	VIRSorter_tig00000311_pilon-cat_2.windows.csv.gz	7	5145	34001	40706
VIRSorter_tig00000319_pilon-cat_2	VIRSorter_tig00000319_pilon-cat_2.windows.csv.gz	0	0	14800	17323
VIRSorter_tig00000321_pilon-cat_2	VIRSorter_tig00000321_pilon-cat_2.windows.csv.gz	3	1155	14074	117116
VIRSorter_tig00000328_pilon-cat_2	VIRSorter_tig00000328_pilon-cat_2.windows.csv.gz	0	0	11380	70960
VIRSorter_tig00000336_pilon-cat_2	VIRSorter_tig00000336_pilon-cat_2.windows.csv.gz	6	8987	31363	19131
VIRSorter_tig00000337_pilon-cat_2	VIRSorter_tig00000337_pilon-cat_2.windows.csv.gz	3	1694	29047	102605
VIRSorter_tig00000343_pilon-cat_2	VIRSorter_tig00000343_pilon-cat_2.windows.csv.gz	4	5321	40118	44207
VIRSorter_tig00000345_pilon-cat_2	VIRSorter_tig00000345_pilon-cat_2.windows.csv.gz	11	6571	38464	34881
VIRSorter_tig00000346_pilon-cat_2	VIRSorter_tig00000346_pilon-cat_2.windows.csv.gz	8	6397	34912	37696
VIRSorter_tig00000356_pilon-cat_2	VIRSorter_tig00000356_pilon-cat_2.windows.csv.gz	2	746	10074	59101
VIRSorter_tig00000357_pilon-cat_2	VIRSorter_tig00000357_pilon-cat_2.windows.csv.gz	6	2819	15300	4781
VIRSorter_tig00000360_pilon-cat_2	VIRSorter_tig00000360_pilon-cat_2.windows.csv.gz	2	3468	14731	31994
VIRSorter_tig00000366_pilon-cat_2	VIRSorter_tig00000366_pilon-cat_2.windows.csv.gz	3	1862	33810	37126
VIRSorter_tig00000382_pilon-cat_2	VIRSorter_tig00000382_pilon-cat_2.windows.csv.gz	3	1825	16052	10299
VIRSorter_tig00000384_pilon-cat_2	VIRSorter_tig00000384_pilon-cat_2.windows.csv.gz	6	5476	28457	302934
VIRSorter_tig00000386_pilon-cat_2	VIRSorter_tig00000386_pilon-cat_2.windows.csv.gz	8	7736	25008	40530
VIRSorter_tig00000397_pilon-cat_2	VIRSorter_tig00000397_pilon-cat_2.windows.csv.gz	11	6397	29300	13629
VIRSorter_tig00000404_pilon-cat_1	VIRSorter_tig00000404_pilon-cat_1.windows.csv.gz	6	3846	29205	72890
VIRSorter_tig00000409_pilon-cat_2	VIRSorter_tig00000409_pilon-cat_2.windows.csv.gz	13	11606	38442	6653
VIRSorter_tig00000418_pilon-cat_2	VIRSorter_tig00000418_pilon-cat_2.windows.csv.gz	5	4080	25592	20855
VIRSorter_tig00000421_pilon-cat_1	VIRSorter_tig00000421_pilon-cat_1.windows.csv.gz	7	3373	22987	26095
VIRSorter_tig00000423_pilon-cat_2	VIRSorter_tig00000423_pilon-cat_2.windows.csv.gz	10	11584	37510	28785
VIRSorter_tig00000438_pilon-cat_1	VIRSorter_tig00000438_pilon-cat_1.windows.csv.gz	10	12984	33679	9154
VIRSorter_tig00000440_pilon-cat_2	VIRSorter_tig00000440_pilon-cat_2.windows.csv.gz	0	0	33963	63375
VIRSorter_tig00000444_pilon-cat_2	VIRSorter_tig00000444_pilon-cat_2.windows.csv.gz	13	9300	45924	42253
VIRSorter_tig00000445_pilon-cat_2	VIRSorter_tig00000445_pilon-cat_2.windows.csv.gz	5	2245	29882	108387
VIRSorter_tig00000451_pilon-cat_2	VIRSorter_tig00000451_pilon-cat_2.windows.csv.gz	8	8092	24300	13178
VIRSorter_tig00000458_pilon-cat_2	VIRSorter_tig00000458_pilon-cat_2.windows.csv.gz	9	10526	36986	16388
VIRSorter_tig00000459_pilon-cat_2	VIRSorter_tig00000459_pilon-cat_2.windows.csv.gz	3	1407	26775	69061
VIRSorter_tig00000479_pilon-cat_2	VIRSorter_tig00000479_pilon-cat_2.windows.csv.gz	2	1175	18089	82031
VIRSorter_tig00000480_pilon-cat_1	VIRSorter_tig00000480_pilon-cat_1.windows.csv.gz	8	9414	25036	12428
VIRSorter_tig00000483_pilon-cat_1	VIRSorter_tig00000483_pilon-cat_1.windows.csv.gz	0	0	10185	21905
VIRSorter_tig00000491_pilon-cat_2	VIRSorter_tig00000491_pilon-cat_2.windows.csv.gz	9	10912	34184	17831
VIRSorter_tig00000496_pilon-cat_2	VIRSorter_tig00000496_pilon-cat_2.windows.csv.gz	9	5629	26530	16145
VIRSorter_tig00000504_pilon-cat_2	VIRSorter_tig00000504_pilon-cat_2.windows.csv.gz	1	389	22338	61763
VIRSorter_tig00000513_pilon-cat_2	VIRSorter_tig00000513_pilon-cat_2.windows.csv.gz	6	7028	28281	5616
VIRSorter_tig00000518_pilon-cat_1	VIRSorter_tig00000518_pilon-cat_1.windows.csv.gz	4	3236	24170	72088
VIRSorter_tig00000530_pilon-cat_2	VIRSorter_tig00000530_pilon-cat_2.windows.csv.gz	6	5400	23871	18314
VIRSorter_tig00000539_pilon-cat_2	VIRSorter_tig00000539_pilon-cat_2.windows.csv.gz	2	1502	18788	65521
VIRSorter_tig00000548_pilon-cat_2	VIRSorter_tig00000548_pilon-cat_2.windows.csv.gz	5	3729	19545	9639
